epoch,SMA (km),eccentricity,inclination (deg),arg of perigee (deg),mean anomaly (deg),maneuvered
2022-06-03T04:11:51.269280Z,7180.791655819793,0.0001263,98.6229,96.0302,264.1022,
2022-06-03T10:55:48.130752Z,7180.79147127599,0.0001265,98.6229,95.9992,264.1333,
2022-06-03T12:36:47.345472Z,7180.791390747787,0.0001264,98.6229,96.0207,264.1117,
2022-06-03T19:20:44.206080Z,7180.791286732196,0.0001265,98.6229,95.796,264.3365,
2022-06-03T21:01:43.421664Z,7180.791280021513,0.0001264,98.6229,95.7882,264.3443,
2022-06-04T03:45:40.278816Z,7180.790944487375,0.0001262,98.6228,95.9451,264.1873,
2022-06-04T12:10:36.353280Z,7180.7906995474805,0.0001265,98.6229,95.9008,264.2316,
2022-06-04T18:54:33.210432Z,7180.7905821105505,0.0001265,98.6228,95.9223,264.2102,
2022-06-04T20:35:32.425152Z,7180.790625729981,0.0001265,98.6228,96.0203,264.1122,
2022-06-05T01:38:30.066720Z,7180.79042440954,0.0001263,98.6228,95.914,264.2184,
2022-06-05T11:44:25.351584Z,7180.790098941522,0.0001264,98.6228,95.8624,264.2701,
2022-06-05T18:28:22.207008Z,7180.789947951218,0.0001264,98.6228,95.7647,264.3678,
2022-06-05T20:09:21.420000Z,7180.789961372578,0.0001264,98.6228,95.7697,264.3627,
2022-06-06T01:12:19.060704Z,7180.78981038228,0.0001262,98.6228,95.8748,264.2576,
2022-06-06T11:18:14.340384Z,7180.789552021122,0.0001266,98.6228,95.7996,264.3329,
2022-06-06T12:59:13.552512Z,7180.78949498035,0.0001265,98.6228,95.8408,264.2917,
2022-06-06T19:43:10.404480Z,7180.789401030846,0.0001265,98.6228,95.7364,264.3961,
2022-06-07T04:08:06.464256Z,7180.789159446423,0.0001259,98.6227,95.9166,264.2158,
2022-06-07T10:52:03.315360Z,7180.788978258117,0.0001263,98.6227,95.8604,264.272,
2022-06-07T12:33:02.527488Z,7180.788927928034,0.0001263,98.6227,95.8909,264.2416,
2022-06-07T17:36:00.163872Z,7180.78885746592,0.0001263,98.6227,95.8801,264.2523,
2022-06-07T20:57:58.587264Z,7180.7888205571935,0.0001264,98.6227,95.8197,264.3128,
2022-06-08T03:41:55.434048Z,7180.788599104847,0.000126,98.6227,95.8903,264.2421,
2022-06-08T12:06:51.492960Z,7180.788317256432,0.0001262,98.6227,95.9395,264.1929,
2022-06-08T13:47:50.704224Z,7180.788266926361,0.0001262,98.6227,95.9654,264.167,
2022-06-08T17:09:49.127616Z,7180.78820317494,0.0001261,98.6227,95.9346,264.1978,
2022-06-08T22:12:46.761408Z,7180.788142778856,0.0001262,98.6227,95.8637,264.2688,
2022-06-09T04:56:43.606464Z,7180.787857575147,0.0001259,98.6226,95.8293,264.3031,
2022-06-09T13:21:39.662784Z,7180.787659610238,0.0001262,98.6227,95.856,264.2765,
2022-06-09T18:24:37.294848Z,7180.787542173434,0.0001263,98.6226,95.7609,264.3715,
2022-06-09T20:05:36.505248Z,7180.7875354627595,0.0001263,98.6226,95.7542,264.3782,
2022-06-10T02:49:33.347712Z,7180.787334142534,0.000126,98.6226,95.7801,264.3523,
2022-06-10T11:14:29.398848Z,7180.787022096214,0.0001263,98.6226,95.7722,264.3603,
2022-06-10T12:55:28.608384Z,7180.786981832173,0.0001262,98.6226,95.8314,264.3011,
2022-06-10T17:58:26.237856Z,7180.78685432939,0.0001261,98.6226,95.8192,264.3132,
2022-06-10T19:39:25.446528Z,7180.786824131361,0.0001261,98.6226,95.7975,264.3349,
2022-06-11T04:04:21.494208Z,7180.786512085096,0.0001256,98.6226,95.8865,264.2458,
2022-06-11T10:48:18.330624Z,7180.786290632928,0.000126,98.6226,95.8493,264.2831,
2022-06-11T19:13:14.376576Z,7180.786136287488,0.0001258,98.6226,95.7881,264.3443,
2022-06-11T20:54:13.586976Z,7180.786156419502,0.0001258,98.6226,95.7819,264.3505,
2022-06-12T03:38:10.420800Z,7180.785851083979,0.0001253,98.6226,95.8376,264.2948,
2022-06-12T10:22:07.255488Z,7180.785686672558,0.0001257,98.6226,95.7419,264.3905,
2022-06-12T12:03:06.463296Z,7180.785549103824,0.0001255,98.6226,95.791,264.3414,
2022-06-12T20:28:02.503200Z,7180.785216925691,0.0001255,98.6226,95.6455,264.4868,
2022-06-13T04:52:58.543104Z,7180.784831062251,0.0001256,98.6226,95.5964,264.536,
2022-06-13T11:36:55.371744Z,7180.784592833544,0.0001261,98.6226,95.5458,264.5866,
2022-06-13T13:17:54.579552Z,7180.784532437537,0.000126,98.6226,95.5822,264.5503,
2022-06-13T20:01:51.408192Z,7180.784381447525,0.0001259,98.6226,95.4495,264.6829,
2022-06-13T20:01:51.408192Z,7180.784378092191,0.0001261,98.6226,95.4723,264.6601,
2022-06-14T04:26:47.443776Z,7180.7836734722405,0.0001257,98.6226,95.4842,264.6482,
2022-06-14T11:10:44.269824Z,7180.783505705611,0.0001259,98.6226,95.4484,264.684,
2022-06-14T12:51:43.473312Z,7180.783525837606,0.0001257,98.6226,95.5452,264.5872,
2022-06-14T12:51:43.473312Z,7180.783525837606,0.0001257,98.6226,95.5452,264.5872,
2022-06-15T04:00:36.599328Z,7180.8028727500405,0.0001244,98.6226,94.248,265.8842,
2022-06-15T10:44:33.526464Z,7180.803000253536,0.000125,98.6226,94.1785,265.9538,
2022-06-15T12:25:32.753280Z,7180.802792221518,0.000125,98.6226,94.2414,265.8909,
2022-06-15T17:28:30.442368Z,7180.802577478805,0.0001249,98.6226,94.2091,265.9232,
2022-06-15T20:50:28.902048Z,7180.802413066426,0.0001248,98.6226,94.1633,265.969,
2022-06-16T00:12:27.360864Z,7180.802282207601,0.0001246,98.6226,94.2639,265.8683,
2022-06-19T12:21:48.741408Z,7180.799470421969,0.0001235,98.6225,94.1439,265.9883,
2022-06-19T19:05:45.643488Z,7180.799379827491,0.0001235,98.6225,94.0551,266.0771,
2022-06-19T20:46:44.868576Z,7180.7993395632775,0.0001234,98.6225,94.0431,266.089,
2022-06-20T03:30:41.768928Z,7180.799000672848,0.0001231,98.6224,94.0993,266.0328,
2022-06-20T10:14:38.668416Z,7180.798802707169,0.0001233,98.6224,93.9737,266.1584,
2022-06-20T11:55:37.892640Z,7180.798645005708,0.0001233,98.6224,93.9622,266.17,
2022-06-20T18:39:34.787808Z,7180.798430263303,0.0001232,98.6224,93.9271,266.205,
2022-06-20T20:20:34.012032Z,7180.798423552605,0.0001232,98.6224,93.9059,266.2263,
2022-06-21T04:45:30.132288Z,7180.798071240884,0.0001231,98.6224,93.8241,266.308,
2022-06-21T11:29:27.029184Z,7180.797883341319,0.0001236,98.6224,93.7536,266.3786,
2022-06-21T13:10:26.252544Z,7180.797799457588,0.0001236,98.6224,93.7603,266.3719,
2022-06-21T19:54:23.144256Z,7180.797624979436,0.0001233,98.6223,93.6462,266.4859,
2022-06-21T21:35:22.368480Z,7180.797621624086,0.0001233,98.6223,93.6981,266.4341,
2022-06-22T04:19:19.257600Z,7180.797235758979,0.0001228,98.6223,93.8049,266.3272,
2022-06-22T11:03:16.148448Z,7180.797078057602,0.0001232,98.6223,93.8046,266.3275,
2022-06-22T12:44:15.370944Z,7180.797027727378,0.000123,98.6223,93.8439,266.2882,
2022-06-22T19:28:12.258336Z,7180.796886802754,0.0001228,98.6223,93.7524,266.3797,
2022-06-22T21:09:11.480832Z,7180.796876736708,0.0001227,98.6223,93.7853,266.3468,
2022-06-23T03:53:08.368224Z,7180.796524425179,0.0001225,98.6223,93.8424,266.2897,
2022-06-23T10:37:05.254752Z,7180.796323104323,0.0001226,98.6223,93.7868,266.3452,
2022-06-23T12:18:04.476384Z,7180.796329815018,0.0001225,98.6223,93.8648,266.2672,
2022-06-23T19:02:01.362048Z,7180.796158692302,0.0001223,98.6223,93.7807,266.3513,
2022-06-23T20:43:00.583680Z,7180.796225799249,0.0001223,98.6223,93.8195,266.3125,
2022-06-24T03:26:57.468480Z,7180.795860066412,0.000122,98.6223,93.8804,266.2516,
2022-06-24T10:10:54.352416Z,7180.795668811643,0.0001221,98.6223,93.8816,266.2504,
2022-06-24T13:32:52.795680Z,7180.795658745603,0.0001219,98.6223,93.921,266.2109,
2022-06-24T20:16:49.678752Z,7180.795507755006,0.0001219,98.6223,93.87,266.262,
2022-06-25T03:00:46.561824Z,7180.795329921646,0.0001218,98.6222,93.8981,266.2339,
2022-06-25T11:25:42.663072Z,7180.79507491534,0.0001221,98.6223,93.8864,266.2456,
2022-06-25T13:06:41.882976Z,7180.795014519111,0.000122,98.6223,93.9292,266.2028,
2022-06-25T18:09:39.542688Z,7180.794903792698,0.0001219,98.6223,93.8505,266.2814,
2022-06-25T21:31:37.981632Z,7180.794829975091,0.0001217,98.6222,93.872,266.2599,
2022-06-26T04:15:34.855200Z,7180.794299830516,0.0001215,98.6222,93.9178,266.2141,
2022-06-26T09:18:32.513184Z,7180.7942092362,0.0001218,98.6222,93.9148,266.2171,
2022-06-26T12:40:30.953856Z,7180.794323317931,0.0001218,98.6222,94.0086,266.1233,
2022-06-26T19:24:27.829152Z,7180.794148839989,0.0001216,98.6222,93.9882,266.1438,
2022-06-26T21:05:27.048192Z,7180.794118641885,0.0001214,98.6222,93.9734,266.1585,
2022-06-27T03:49:23.922624Z,7180.7938770570645,0.0001213,98.6222,94.0127,266.1192,
2022-06-27T12:14:20.015232Z,7180.793702579149,0.0001215,98.6222,94.0261,266.1058,
2022-06-27T18:58:16.888800Z,7180.7935348119345,0.0001215,98.6222,93.9393,266.1926,
2022-06-27T22:20:15.326016Z,7180.793568365379,0.0001214,98.6222,93.9892,266.1427,
2022-06-28T03:23:12.979680Z,7180.793377110763,0.000121,98.6222,94.0486,266.0833,
2022-06-28T11:48:09.068832Z,7180.793118749284,0.0001211,98.6222,94.0533,266.0786,
2022-06-28T16:51:06.721632Z,7180.792937560728,0.000121,98.6222,94.0289,266.103,
2022-06-28T20:13:05.157120Z,7180.792934205385,0.0001211,98.6222,94.0294,266.1025,
2022-06-29T04:38:01.242816Z,7180.792652356545,0.0001205,98.6222,94.1169,266.0149,
2022-06-29T11:21:58.112064Z,7180.792565117622,0.0001209,98.6222,94.1093,266.0226,
2022-06-29T13:02:57.329376Z,7180.792514787478,0.0001209,98.6222,94.1414,265.9905,
2022-06-29T19:46:54.196896Z,7180.792390639788,0.0001208,98.6221,94.0333,266.0986,
2022-06-29T21:27:53.413344Z,7180.792377218417,0.0001208,98.6221,94.1108,266.021,
2022-06-30T04:11:50.278272Z,7180.792256426077,0.0001203,98.6221,94.2055,265.9262,
2022-06-30T12:36:46.358784Z,7180.792078592918,0.0001201,98.6221,94.4307,265.701,
2022-06-30T19:20:43.222848Z,7180.791998064699,0.00012,98.6221,94.3707,265.7611,
2022-06-30T21:01:42.438432Z,7180.791974577302,0.0001199,98.6221,94.4062,265.7256,
2022-07-01T12:10:35.378688Z,7180.7915283168,0.0001198,98.6221,94.5935,265.5382,
2022-07-01T18:54:32.240160Z,7180.791410879839,0.0001195,98.622,94.5579,265.5738,
2022-07-01T20:35:31.455744Z,7180.791380681762,0.0001195,98.622,94.5811,265.5506,
2022-07-02T13:25:23.606400Z,7180.79080691839,0.00012,98.622,94.5554,265.5764,
2022-07-02T15:06:22.820256Z,7180.790723034866,0.00012,98.622,94.5751,265.5566,
2022-07-02T20:09:20.464416Z,7180.79066263873,0.0001201,98.6219,94.4918,265.64,
2022-07-03T04:34:16.535424Z,7180.790347236708,0.0001201,98.6219,94.5331,265.5986,
2022-07-03T12:59:12.607296Z,7180.790223089112,0.0001203,98.6219,94.6638,265.468,
2022-07-03T19:43:09.461856Z,7180.790122428904,0.0001201,98.6219,94.6353,265.4965,
2022-07-03T21:24:08.675712Z,7180.790095586181,0.0001201,98.6219,94.6668,265.4649,
2022-07-04T12:33:01.593504Z,7180.789545310443,0.0001199,98.6218,94.7918,265.34,
2022-07-04T19:16:58.446336Z,7180.789538599765,0.0001197,98.6218,94.7563,265.3754,
2022-07-04T22:38:56.871456Z,7180.789478203654,0.0001194,98.6218,94.8144,265.3172,
2022-07-05T03:41:54.509568Z,7180.7892433299,0.0001191,98.6218,94.8981,265.2335,
2022-07-05T10:25:51.359808Z,7180.78909569498,0.0001191,98.6218,94.9246,265.2071,
2022-07-05T12:06:50.572800Z,7180.7890822736235,0.000119,98.6218,94.993,265.1386,
2022-07-05T20:31:46.633440Z,7180.788837333887,0.0001189,98.6218,94.9618,265.1699,
2022-07-06T03:15:43.483680Z,7180.788646079587,0.0001189,98.6217,95.0344,265.0972,
2022-07-06T09:59:40.333056Z,7180.788521932064,0.0001193,98.6218,94.9899,265.1418,
2022-07-06T13:21:38.755584Z,7180.788370941843,0.0001192,98.6218,95.0807,265.0509,
2022-07-06T18:24:36.391104Z,7180.788263571023,0.0001193,98.6217,94.966,265.1657,
2022-07-06T21:46:34.814496Z,7180.7882702817,0.0001192,98.6217,95.0627,265.069,
2022-07-07T04:30:31.661280Z,7180.788126002168,0.0001189,98.6217,95.0627,265.069,
2022-07-07T11:14:28.506336Z,7180.787907905211,0.0001193,98.6217,95.1422,264.9894,
2022-07-07T12:55:27.717600Z,7180.787877707174,0.0001191,98.6217,95.2264,264.9052,
2022-07-07T19:39:24.558336Z,7180.7875824374805,0.000119,98.6217,95.1695,264.9621,
2022-07-08T07:26:19.032000Z,7180.7874180259605,0.0001189,98.6217,95.3071,264.8245,
2022-07-08T12:29:16.659744Z,7180.787199929059,0.000119,98.6217,95.4107,264.7209,
2022-07-08T19:13:13.500480Z,7180.787069070927,0.0001189,98.6217,95.3889,264.7427,
2022-07-09T03:38:09.549888Z,7180.786800644008,0.0001186,98.6216,95.4346,264.6969,
2022-07-09T12:03:05.596704Z,7180.786532217112,0.0001188,98.6217,95.4818,264.6498,
2022-07-09T17:06:03.225312Z,7180.786401359011,0.0001186,98.6217,95.4864,264.6451,
2022-07-10T04:52:57.690336Z,7180.785978586721,0.0001183,98.6216,95.554,264.5775,
2022-07-10T11:36:54.525888Z,7180.7857739112715,0.0001187,98.6217,95.5472,264.5844,
2022-07-10T21:42:49.777056Z,7180.785525616481,0.0001184,98.6216,95.6155,264.516,
2022-07-11T04:26:46.610016Z,7180.785226991695,0.000118,98.6216,95.7037,264.4278,
2022-07-11T12:51:42.649056Z,7180.784955209613,0.0001182,98.6216,95.7994,264.3321,
2022-07-11T21:16:38.684640Z,7180.78463309755,0.0001182,98.6216,95.6777,264.4538,
2022-07-12T10:44:32.336736Z,7180.783948609534,0.0001184,98.6216,95.7567,264.3749,
2022-07-12T12:25:31.543680Z,7180.783847949545,0.0001184,98.6216,95.8495,264.282,
2022-07-12T19:09:28.367136Z,7180.783579522927,0.0001183,98.6216,95.8483,264.2833,
2022-07-12T20:50:27.572352Z,7180.783515771609,0.0001181,98.6216,95.8397,264.2918,
2022-07-13T03:34:24.398400Z,7180.783368136982,0.0001182,98.6216,95.9185,264.213,
2022-07-13T11:59:20.427936Z,7180.783126553064,0.0001184,98.6216,95.8858,264.2458,
2022-07-13T13:40:19.633152Z,7180.783059446424,0.0001183,98.6217,95.9237,264.2078,
2022-07-13T18:43:17.251392Z,7180.783032603768,0.0001184,98.6216,95.8472,264.2844,
2022-07-13T20:24:16.456608Z,7180.782999050451,0.0001182,98.6216,95.8437,264.2878,
2022-07-14T01:27:14.071392Z,7180.782791019879,0.0001181,98.6216,95.981,264.1505,
2022-07-14T11:33:09.300960Z,7180.782542725348,0.0001181,98.6216,95.9219,264.2096,
2022-07-14T13:14:08.505312Z,7180.782458842064,0.000118,98.6216,95.9633,264.1682,
2022-07-14T19:58:05.321856Z,7180.782287720176,0.0001178,98.6216,95.9456,264.1858,
2022-07-14T19:58:05.321856Z,7180.782287720176,0.0001178,98.6216,95.9456,264.1858,
2022-07-15T04:23:01.338432Z,7180.781921989113,0.0001169,98.6216,96.2906,263.8408,
2022-07-15T11:06:58.154112Z,7180.781777709899,0.0001174,98.6216,96.238,263.8934,
2022-07-15T12:47:57.356736Z,7180.781703892628,0.0001175,98.6216,96.3069,263.8245,
2022-07-15T16:09:55.762848Z,7180.781569679417,0.0001175,98.6216,96.3057,263.8257,
2022-07-15T21:12:53.370720Z,7180.781452242861,0.0001172,98.6216,96.3028,263.8286,
2022-07-16T03:56:50.179488Z,7180.7809791413565,0.0001173,98.6215,96.3638,263.7675,
2022-07-16T10:40:46.989120Z,7180.78078117692,0.0001176,98.6215,96.3164,263.8151,
2022-07-16T12:21:46.190016Z,7180.7806972936905,0.0001177,98.6215,96.3713,263.7601,
2022-07-16T19:05:42.997920Z,7180.7805597251945,0.0001175,98.6215,96.4111,263.7203,
2022-07-16T20:46:42.198816Z,7180.780509395258,0.0001174,98.6215,96.3918,263.7396,
2022-07-17T03:30:39.005856Z,7180.780150375079,0.0001175,98.6215,96.4408,263.6907,
2022-07-17T10:14:35.811168Z,7180.779942344715,0.0001178,98.6215,96.363,263.7685,
2022-07-17T11:55:35.010336Z,7180.7798148422435,0.0001178,98.6215,96.4404,263.6911,
2022-07-17T18:39:31.813056Z,7180.779623588543,0.0001178,98.6215,96.3683,263.7631,
2022-07-17T20:20:31.013952Z,7180.779616877886,0.0001177,98.6214,96.378,263.7535,
2022-07-18T04:45:27.014976Z,7180.779207527907,0.0001177,98.6214,96.4465,263.685,
2022-07-18T08:07:25.416768Z,7180.779180685287,0.0001181,98.6214,96.3889,263.7425,
2022-07-18T13:10:23.016000Z,7180.778895482469,0.0001182,98.6214,96.3731,263.7584,
2022-07-18T19:54:19.813536Z,7180.778707584158,0.0001178,98.6214,96.3285,263.803,
2022-07-18T21:35:19.013568Z,7180.7786706755605,0.0001178,98.6213,96.3442,263.7873,
2022-07-19T04:19:15.808512Z,7180.778361985507,0.0001175,98.6213,96.5203,263.6112,
2022-07-19T11:03:12.600864Z,7180.7779727676625,0.0001177,98.6213,96.5516,263.5799,
2022-07-19T21:09:07.788960Z,7180.777674143662,0.0001176,98.6213,96.5202,263.6113,
2022-07-20T10:37:01.368480Z,7180.776932616783,0.0001176,98.6212,96.5439,263.5875,
2022-07-20T12:18:00.567648Z,7180.777009789254,0.0001175,98.6212,96.5821,263.5493,
2022-07-20T19:01:57.356544Z,7180.776845378339,0.0001174,98.6212,96.5166,263.6148,
2022-07-20T20:42:56.553120Z,7180.776855444313,0.0001173,98.6212,96.5974,263.534,
2022-07-21T03:26:53.338560Z,7180.776533333158,0.0001171,98.6211,96.7899,263.3415,
2022-07-21T05:07:52.536864Z,7180.776506490563,0.000117,98.6211,96.8655,263.2659,
2022-07-21T08:29:50.930880Z,7180.776419252133,0.000117,98.6212,96.842,263.2893,
2022-07-21T08:29:50.930880Z,7180.776419252133,0.000117,98.6212,96.842,263.2893,
2022-07-22T09:44:39.325344Z,7180.797618268736,0.0001166,98.6211,95.4509,264.6804,
2022-07-22T11:25:38.552160Z,7180.797702152462,0.0001166,98.6211,95.4531,264.6783,
2022-07-22T19:50:34.668096Z,7180.797440435246,0.0001165,98.6211,95.57,264.5614,
2022-07-23T12:40:26.900832Z,7180.797104900389,0.0001167,98.6211,95.8157,264.3156,
2022-07-23T19:24:23.793408Z,7180.797118321783,0.0001165,98.621,95.9244,264.2069,
2022-07-24T03:49:19.906752Z,7180.796816340445,0.0001162,98.621,95.9632,264.1681,
2022-07-24T12:14:16.017504Z,7180.796796208355,0.000115,98.621,96.2105,263.9207,
2022-07-24T12:14:16.017504Z,7180.796796208355,0.000115,98.621,96.2105,263.9207,
2022-07-24T18:58:12.905760Z,7180.796625085611,0.0001149,98.621,96.1674,263.9637,
2022-07-24T20:39:12.128256Z,7180.796698903265,0.0001148,98.621,96.386,263.7451,
2022-07-25T10:07:05.903904Z,7180.796175469039,0.000115,98.621,96.3334,263.7977,
2022-07-25T11:48:05.126400Z,7180.796198956469,0.0001149,98.621,96.3662,263.765,
2022-07-25T20:13:01.235424Z,7180.796061387233,0.0001148,98.621,96.3281,263.803,
2022-07-26T04:37:57.341856Z,7180.795766116699,0.0001149,98.621,96.4818,263.6493,
2022-07-26T11:21:54.226656Z,7180.795648679563,0.0001151,98.621,96.5375,263.5936,
2022-07-26T13:02:53.450016Z,7180.795705720457,0.0001151,98.621,96.6059,263.5252,
2022-07-26T18:05:51.113184Z,7180.795615126097,0.000115,98.621,96.563,263.5681,
2022-07-26T21:27:49.554720Z,7180.795584927976,0.000115,98.6209,96.5734,263.5577,
2022-07-27T04:11:46.437792Z,7180.795376896495,0.0001149,98.6209,96.7224,263.4087,
2022-07-27T10:55:43.320000Z,7180.795252748682,0.0001152,98.6209,96.6925,263.4386,
2022-07-27T12:36:42.539904Z,7180.795199063144,0.0001152,98.6209,96.7415,263.3896,
2022-07-27T17:39:40.200480Z,7180.795115179491,0.0001151,98.6209,96.66,263.4712,
2022-07-27T21:01:38.640288Z,7180.795061493955,0.0001149,98.6209,96.7737,263.3574,
2022-07-28T03:45:35.519904Z,7180.794786355597,0.0001147,98.6209,97.0294,263.1017,
2022-07-28T12:10:31.618560Z,7180.794548126065,0.0001149,98.6209,96.9326,263.1986,
2022-07-28T20:35:27.717216Z,7180.794477663811,0.0001145,98.6208,96.9843,263.1468,
2022-07-29T03:19:24.595968Z,7180.79426963241,0.0001145,98.6208,96.992,263.1391,
2022-07-29T11:44:20.692896Z,7180.794105220507,0.0001148,98.6208,96.986,263.1451,
2022-07-29T11:44:20.692896Z,7180.794105220507,0.0001148,98.6208,96.986,263.1451,
2022-07-29T18:28:17.569920Z,7180.79396094068,0.0001148,98.6207,96.996,263.1351,
2022-07-29T20:09:16.788960Z,7180.793944163957,0.0001147,98.6207,97.0058,263.1253,
2022-07-30T02:53:13.664256Z,7180.793766330694,0.0001145,98.6207,97.1485,262.9826,
2022-07-30T11:18:09.758592Z,7180.793645538297,0.000115,98.6206,97.2024,262.9287,
2022-07-30T12:59:08.976768Z,7180.793605274164,0.0001148,98.6206,97.2726,262.8585,
2022-07-30T19:43:05.850336Z,7180.793524745902,0.0001148,98.6206,97.2241,262.907,
2022-07-30T21:24:05.068512Z,7180.79351467987,0.0001149,98.6206,97.2826,262.8485,
2022-07-31T04:08:01.940352Z,7180.793373755418,0.0001146,98.6205,97.3872,262.7439,
2022-07-31T10:51:58.813056Z,7180.793296582506,0.0001149,98.6205,97.4508,262.6803,
2022-07-31T12:32:58.030368Z,7180.793263029068,0.0001148,98.6205,97.5288,262.6023,
2022-07-31T19:16:54.901344Z,7180.7931590134085,0.0001146,98.6205,97.5174,262.6136,
2022-07-31T20:57:54.118656Z,7180.793138881345,0.0001146,98.6205,97.5395,262.5916,
2022-08-01T03:41:50.988768Z,7180.792910717981,0.0001146,98.6204,97.6402,262.4908,
2022-08-01T12:06:47.075328Z,7180.7927194634085,0.0001149,98.6204,97.7202,262.4109,
2022-08-01T13:47:46.292640Z,7180.792662422574,0.0001149,98.6204,97.7552,262.3759,
2022-08-01T17:09:44.727264Z,7180.792608737084,0.000115,98.6204,97.6478,262.4833,
2022-08-01T22:12:42.378336Z,7180.792514787478,0.000115,98.6203,97.7344,262.3967,
2022-08-02T03:15:40.029408Z,7180.7923570863595,0.0001149,98.6203,97.8291,262.302,
2022-08-02T11:40:36.112512Z,7180.792105435659,0.0001151,98.6203,97.8867,262.2444,
2022-08-02T13:21:35.328960Z,7180.792071882232,0.000115,98.6203,97.9258,262.2053,
2022-08-02T13:21:35.328960Z,7180.792071882232,0.000115,98.6203,97.9258,262.2053,
2022-08-02T21:46:31.412928Z,7180.792034973467,0.0001153,98.6202,97.789,262.3421,
2022-08-03T02:49:29.062272Z,7180.791967866617,0.0001149,98.6202,97.9545,262.1765,
2022-08-03T09:33:25.928064Z,7180.791887338402,0.0001155,98.6202,97.9916,262.1396,
2022-08-03T11:14:25.144512Z,7180.791843718953,0.0001156,98.6202,98.0256,262.1056,
2022-08-03T16:17:22.792992Z,7180.791753124714,0.0001155,98.6202,98.0816,262.0495,
2022-08-03T19:39:21.225024Z,7180.791779967451,0.0001154,98.6201,98.0633,262.0678,
2022-08-04T04:04:17.302080Z,7180.791561870218,0.000115,98.6201,98.2096,261.9215,
2022-08-04T10:48:14.165280Z,7180.791477986673,0.0001153,98.6201,98.3089,261.8222,
2022-08-04T12:29:13.380864Z,7180.791427656547,0.0001153,98.6201,98.3562,261.7749,
2022-08-04T15:51:11.812032Z,7180.791360549712,0.0001154,98.6201,98.3099,261.8213,
2022-08-04T20:54:09.457920Z,7180.791283376855,0.0001154,98.6201,98.2376,261.8936,
2022-08-05T03:38:06.318528Z,7180.791018304882,0.0001154,98.62,98.3216,261.8096,
2022-08-05T10:22:03.179136Z,7180.790890801917,0.0001155,98.62,98.4181,261.7131,
2022-08-05T12:03:02.393856Z,7180.790837116459,0.0001155,98.62,98.4257,261.7055,
2022-08-05T17:06:00.038880Z,7180.790756588276,0.0001154,98.62,98.4363,261.6949,
2022-08-05T20:27:58.469184Z,7180.790733100888,0.0001155,98.62,98.3952,261.736,
2022-08-06T01:30:56.114208Z,7180.7906190193,0.0001155,98.62,98.4722,261.6589,
2022-08-06T11:36:51.404256Z,7180.790397566816,0.0001158,98.62,98.4989,261.6323,
2022-08-06T13:17:50.618976Z,7180.790357302728,0.0001158,98.62,98.5243,261.6068,
2022-08-06T20:01:47.476992Z,7180.790263353196,0.0001157,98.6199,98.4899,261.6413,
2022-08-06T20:01:47.476992Z,7180.790263353196,0.0001157,98.6199,98.4899,261.6413,
2022-08-07T02:45:44.334144Z,7180.790139205605,0.0001153,98.6199,98.5932,261.538,
2022-08-07T09:29:41.192160Z,7180.789971438598,0.0001157,98.6199,98.7191,261.4121,
2022-08-07T11:10:40.404288Z,7180.789756696842,0.0001158,98.6199,98.7508,261.3804,
2022-08-07T17:54:37.258848Z,7180.789622483255,0.0001156,98.6199,98.7665,261.3647,
2022-08-07T21:16:35.684832Z,7180.7895486657835,0.0001156,98.6198,98.785,261.3461,
2022-08-08T04:00:32.538528Z,7180.789179578457,0.0001157,98.6198,98.8648,261.2664,
2022-08-08T12:25:28.605216Z,7180.789072207607,0.000116,98.6198,99.0326,261.0986,
2022-08-08T19:09:25.457184Z,7180.788995034811,0.000116,98.6198,98.9744,261.1568,
2022-08-08T20:50:24.670176Z,7180.788968192101,0.000116,98.6198,98.9728,261.1583,
2022-08-09T01:53:22.309152Z,7180.78877693779,0.0001161,98.6198,98.9725,261.1587,
2022-08-09T10:18:18.372384Z,7180.788518576727,0.0001165,98.6198,98.9242,261.2071,
2022-08-09T11:59:17.585376Z,7180.788528642741,0.0001165,98.6198,98.9741,261.1571,
2022-08-09T18:43:14.434752Z,7180.788354165151,0.0001167,98.6198,98.8992,261.232,
2022-08-09T20:24:13.647744Z,7180.788337388462,0.0001166,98.6197,98.8865,261.2448,
2022-08-10T03:08:10.499712Z,7180.788250149671,0.0001168,98.6197,98.892,261.2393,
2022-08-10T09:52:07.348224Z,7180.788102514802,0.0001171,98.6197,98.9199,261.2114,
2022-08-10T11:33:06.559488Z,7180.788025342032,0.0001171,98.6197,98.8955,261.2358,
2022-08-10T16:36:04.195008Z,7180.787894483861,0.000117,98.6197,98.9531,261.1782,
2022-08-10T19:58:02.616672Z,7180.787874351836,0.0001168,98.6197,98.9404,261.1909,
2022-08-10T23:20:01.039200Z,7180.787803889748,0.0001168,98.6197,99.0089,261.1223,
2022-08-11T12:47:54.727584Z,7180.787428091971,0.0001169,98.6196,99.145,260.9863,
2022-08-11T16:09:53.148384Z,7180.787330787198,0.0001168,98.6196,99.2073,260.924,
2022-08-11T19:31:51.569184Z,7180.787290523154,0.0001167,98.6196,99.1605,260.9708,
2022-08-12T02:15:48.409056Z,7180.786968410829,0.0001166,98.6196,99.2368,260.8945,
2022-08-12T12:21:43.668000Z,7180.786679851901,0.0001168,98.6196,99.3588,260.7725,
